600000, 16, 1.3875717919999886, 11118556
600000, 32, 1.3735816639999996, 12017096
600000, 64, 1.4837841300000036, 14237238
600000, 128, 1.853228759000018, 19168037
600000, 256, 2.5914904199999853, 29593318
600000, 512, 4.108468821000002, 50972180
700000, 2, 1.9709607830000095, 12723023
700000, 4, 1.808462622999997, 12722951
700000, 8, 1.686303498000001, 12825670
700000, 16, 1.6396149880000053, 13277542
700000, 32, 1.6444649089999928, 14579383
700000, 64, 1.826999710999985, 17687035
700000, 128, 2.3263700249999886, 24508386
700000, 256, 3.3408569759999978, 38811999
700000, 512, 5.564453277000013, 68084833
800000, 2, 2.297002120000002, 14691161
800000, 4, 2.0668445850000126, 14694628
800000, 8, 1.9697012909999785, 14863622
800000, 16, 1.9063397110000153, 15515909
800000, 32, 1.926255999999995, 17295600
800000, 64, 2.2055122280000035, 21462640
800000, 128, 2.891794986000008, 30451992
800000, 256, 4.162964656000014, 49192329
800000, 512, 7.397750897999998, 87428243
900000, 2, 2.5973646049999957, 16677360
900000, 4, 2.3485217850000026, 16706020
900000, 8, 2.222224095999991, 16943998
900000, 16, 2.196035952999978, 17827781
900000, 32, 2.2228276839999808, 20170470
900000, 64, 2.643046806000001, 25535927
900000, 128, 3.472678548999994, 37054817
900000, 256, 5.0965618799999675, 60854424
900000, 512, 9.378382291000037, 109410776
1000000, 2, 3.0485753549999686, 18673581
1000000, 4, 2.7952119849999804, 18727280
1000000, 8, 2.6852305780000165, 19071312
1000000, 16, 2.647915681000029, 20223607
1000000, 32, 2.5858790270000327, 23177879
1000000, 64, 3.107367001, 29881822
1000000, 128, 4.086838196000031, 44231249
1000000, 256, 6.096380088999979, 73815128
1000000, 512, 11.628459592000013, 133872756
2000000, 2, 6.2385009580000315, 39349599
2000000, 4, 5.8345975230000136, 39456457
2000000, 8, 5.554005503999974, 40145659
2000000, 16, 5.6168864859999985, 42449256
2000000, 32, 5.65377160700001, 48372615
2000000, 64, 6.68165052400002, 61798847
2000000, 128, 8.64622577099999, 90428737
2000000, 256, 12.789601613999992, 149528480
2000000, 512, 28.36173237400004, 269755124
3000000, 2, 10.09598656199995, 60820586
3000000, 4, 13.321630036999977, 60821004
3000000, 8, 12.260689612000021, 61361718
3000000, 16, 12.02918520999998, 63553495
3000000, 32, 12.481090999999992, 69675603
3000000, 64, 10.11004270799998, 84154584
3000000, 128, 12.056156533999967, 115647076
3000000, 256, 16.57098705599992, 181326918
3000000, 512, 29.03084240399994, 315845387
4000000, 2, 14.13549282100007, 82697225
4000000, 4, 12.956935092000094, 82910175
4000000, 8, 13.574708319000024, 84293010
4000000, 16, 14.916740475999973, 88896116
4000000, 32, 12.620177951999949, 100732574
4000000, 64, 14.424285112999996, 127597892
4000000, 128, 19.31316777799998, 184838460
4000000, 256, 27.775373958000046, 302907845
4000000, 512, 50.19985022600008, 543083256
5000000, 2, 17.837532796000005, 105051759
5000000, 4, 16.931748165000045, 105112262
5000000, 8, 16.360190639000052, 105554588
5000000, 16, 15.755706690000011, 108212924
5000000, 32, 15.727554972999997, 116156776
5000000, 64, 16.723093166000012, 135656438
5000000, 128, 19.880477135999968, 178737718
5000000, 256, 26.16998411899999, 269372196
5000000, 512, 39.72323824, 455153065
6000000, 2, 22.124120147999975, 127641711
6000000, 4, 21.401652507999984, 127642454
6000000, 8, 20.253435267999976, 128722562
6000000, 16, 19.405867400999796, 133100106
6000000, 32, 19.411114919999818, 145369820
6000000, 64, 21.478158124000174, 174365854
6000000, 128, 25.811614770999995, 237364610
6000000, 256, 35.12082865499997, 368983332
6000000, 512, 57.184006902999954, 637957728
7000000, 2, 25.786482229000057, 150449056
7000000, 4, 24.07663577800008, 150623665
7000000, 8, 23.07758488400009, 152398399
7000000, 16, 22.879976128999942, 158966443
7000000, 32, 23.112438233000148, 176453442
7000000, 64, 26.045608684999934, 216846131
7000000, 128, 32.13145110000005, 303698521
7000000, 256, 44.790560280000136, 483814679
7000000, 512, 77.0456347830002, 850700707
8000000, 2, 29.715433946999838, 173390940
8000000, 4, 27.87652603399988, 173818371
8000000, 8, 26.875245835999976, 176579419
8000000, 16, 27.04713846599998, 185788071
8000000, 32, 27.167251358000158, 209453368
8000000, 64, 31.446817484999883, 263146318
8000000, 128, 39.476747125999964, 377627137
8000000, 256, 55.92029430499997, 614099320
8000000, 512, 101.76580922599987, 1094479765
9000000, 2, 33.878046068, 196644305
9000000, 4, 32.261753265999914, 197015995
9000000, 8, 31.310279341000296, 198687734
9000000, 16, 30.74504731399975, 201258476
9000000, 32, 30.686006285000076, 213573849
9000000, 64, 31.73767309599998, 244423922
9000000, 128, 37.01743271800024, 313375203
9000000, 256, 47.30720155000017, 459330534
9000000, 512, 68.03913937800007, 759426724
10000000, 2, 38.401146643000175, 220097796
10000000, 4, 36.89168998699961, 220218408
10000000, 8, 35.280874551000124, 221105338
10000000, 16, 34.48416542799987, 226418708
10000000, 32, 34.437742081000124, 242316216
10000000, 64, 36.41316653900003, 281242536
10000000, 128, 42.866680650000035, 367340212
10000000, 256, 55.540732598999966, 548481990
10000000, 512, 86.34693190200005, 920251549
